amount,merchant_category,country,hour,payment_method,device_risk,velocity,past_chargebacks,is_fraud
200.76756542752764,3,4,5,3,,,,0
153.47704999046977,9,3,23,0,,,,0
18.92583176232419,2,3,5,2,,,,0
360.7289588492594,1,1,19,2,0.08479801624634664,0.0,0.0,0
77.36205873347932,4,3,14,2,0.8586454671624839,3.0,0.0,1
41.286421321511305,2,0,3,1,0.15683045569660503,2.0,0.0,0
8.325951958869041,9,2,15,0,0.8645412528975391,1.0,0.0,1
178.75568091891668,6,1,21,0,,,,0
226.37034685346978,5,1,23,3,,,,0
3.345389511694124,0,4,7,1,0.07394868986970127,0.0,0.0,0
143.52611690989767,7,2,6,1,,,,1
51.36482941099153,1,1,18,2,0.17451040239086957,3.0,0.0,0
207.22486830953838,4,3,16,3,,,,0
38.32084450782675,8,1,20,0,,,,0
234.8425055135438,7,1,12,1,,,,0
97.79174019622036,1,1,14,2,0.9856609574568044,3.0,0.0,1
552.0687635608614,8,4,1,0,,,,1
29.58888268785579,4,1,9,2,,,,0
83.42648679903435,9,1,12,0,,,,0
24.088857007399284,5,4,17,2,,,,0
517.2380794301447,2,2,22,0,0.16355171132294644,2.0,0.0,1
419.6667414321988,2,0,10,3,0.7370843581589864,3.0,0.0,0
59.66547401229778,9,4,12,0,0.9163148744811864,0.0,0.0,1
215.7525478087829,7,4,18,0,,,,0
339.89681452784424,9,1,23,0,0.19398021210600547,1.0,1.0,1
162.02647213730162,9,1,23,2,0.9862697472955654,3.0,0.0,1
150.85588203878922,1,0,21,1,,,,0
55.37540908758063,1,1,4,0,0.5082519696529233,4.0,1.0,1
19.545228094988147,4,3,2,0,,,,0
455.02464503890457,5,1,18,3,0.26316152514577384,3.0,1.0,1
461.35488552968536,1,1,22,0,0.6630288804436608,5.0,0.0,0
200.53398389657696,4,3,12,3,,,,1
82.80930196226478,6,0,4,0,0.45021393095657714,1.0,0.0,0
85.91352316232879,9,3,11,2,0.7494195054011905,0.0,0.0,0
258.8930859454236,9,4,13,1,0.6460702592714582,0.0,0.0,0
454.81946982145047,7,3,5,1,,,,1
436.2265138793226,6,2,21,1,0.049812299803204674,2.0,0.0,0
302.7124383861806,7,4,8,2,0.7417498049572753,1.0,0.0,0
205.462138713541,8,1,16,3,0.36325144712146296,1.0,1.0,1
17.578345239216812,4,4,7,1,0.22449468840242093,1.0,0.0,0
35.2588429366823,4,0,12,2,,,,1
457.64610003550115,9,0,4,2,0.773502769547162,6.0,0.0,0
186.4987893931179,3,3,21,0,0.9622686816769365,2.0,1.0,1
1.8479211221988818,8,4,21,3,,,,0
21.399380287189864,4,1,16,2,0.8357933275778873,3.0,0.0,1
217.8324774580482,1,0,2,3,,,,1
1.0148874103594006,9,1,5,1,0.9815036893032196,4.0,0.0,1
35.06316322083981,7,2,13,1,0.9463169456136573,1.0,0.0,1
159.13956922778632,6,0,14,1,0.9729680449427024,4.0,0.0,1
235.46305733096253,7,3,13,0,0.951767618339942,2.0,0.0,1
211.08829642704973,2,2,10,0,0.007660866890438989,2.0,0.0,0
50.7899734616049,3,4,10,3,0.7410854101506894,3.0,0.0,0
249.08345777970777,4,1,8,3,0.27193456120964177,0.0,0.0,0
54.164751810561185,5,0,5,0,,,,0
78.72698178361689,0,2,14,2,0.9806112012539087,4.0,0.0,1
274.4715103331581,3,2,11,3,0.03935939069875882,2.0,1.0,1
209.75476286055363,9,0,5,3,,,,0
378.3912154926802,4,4,0,1,0.7349531581167693,1.0,0.0,0
214.3626576339525,6,4,15,3,0.2533587822148069,0.0,0.0,0
168.0088611174515,4,3,19,3,0.22512193706714245,3.0,1.0,1
19.671412289682095,0,4,14,2,0.060345505401880994,2.0,0.0,0
91.68326144140401,6,3,1,3,0.0939198571680756,5.0,0.0,0
61.63202957176623,7,2,16,2,,,,0
55.940040732484256,6,0,2,1,,,,1
722.4618812325851,3,4,2,0,0.030072227481945935,1.0,0.0,1
99.87749940800475,7,3,4,1,0.9696617587527658,3.0,1.0,1
445.2110422497046,4,2,16,2,0.6560458694888051,3.0,0.0,0
199.46687714729663,9,4,22,2,0.5154685690160083,4.0,0.0,0
316.76505053767994,8,1,16,3,,,,1
139.6870648777541,9,2,19,3,0.6580988848075032,1.0,0.0,0
172.031180528317,4,4,5,0,,,,0
135.6586866683387,0,2,0,2,0.7024941626624895,4.0,0.0,0
43.4429790650477,8,0,6,2,0.6825719203067642,2.0,0.0,0
256.3523606131608,4,0,14,1,0.09274379512412934,2.0,0.0,0
65.91547367325259,5,0,6,0,,,,1
4.9232962161377225,3,1,18,1,,,,0
207.39375725905478,5,0,19,3,,,,0
38.986714044964536,7,1,21,3,,,,1
564.2166294546606,2,0,10,1,,,,1
615.5124825576047,4,2,22,3,0.7212209169030644,2.0,1.0,1
492.7019769267683,1,4,13,1,,,,0
92.45747929947335,1,4,12,2,0.16514009808305663,2.0,0.0,0
3.1154630743888765,6,0,19,2,,,,1
527.104691466378,9,4,8,3,0.46360432229088666,4.0,0.0,1
111.78765541061226,9,0,8,0,,,,0
680.1684032244112,9,0,15,2,0.9196134927532301,1.0,0.0,1
662.7470952260411,5,3,11,3,0.5292383365771101,0.0,0.0,1
383.4774034358838,3,3,9,0,0.7050769619293124,1.0,0.0,0
69.75521363443205,4,3,5,3,0.8462460472620109,2.0,0.0,1
97.25838641973871,0,1,17,1,0.23549439572451836,1.0,0.0,0
380.94533049561596,6,3,1,3,0.1694665851945295,1.0,0.0,0
76.22924628614342,7,0,19,1,,,,0
37.14372325915096,8,2,8,2,0.8971332992460653,2.0,1.0,1
162.74739841204556,7,3,18,2,0.20036709474314873,3.0,0.0,0
550.2586941614084,4,3,5,3,0.3077540440643939,3.0,0.0,1
238.16511955158742,2,2,1,0,0.2858069260789511,6.0,0.0,0
168.8224672871311,9,0,14,3,,,,0
20.445639469864577,8,1,16,3,0.6680611268287184,0.0,0.0,0
190.90614310354354,5,3,15,2,0.9541135587405383,0.0,0.0,1
922.1139495692635,4,2,20,2,0.3294534359575404,2.0,0.0,1
30.18411732845283,2,0,7,3,,,,0
146.09906499630074,5,4,9,2,0.7711469841086112,4.0,0.0,0
419.72172758015887,2,1,9,1,,,,0
270.006849670734,9,2,17,3,0.9260427679260474,3.0,0.0,1
238.8148850603346,5,2,9,2,0.5032180507452165,3.0,0.0,0
242.45751124489797,3,2,8,3,,,,0
89.09846846298983,1,3,23,2,0.9715724837342696,1.0,0.0,1
69.51241685341904,7,4,18,1,0.42578187606417994,4.0,0.0,0
331.47490145194246,3,1,0,1,,,,0
332.26563981740577,8,0,3,3,0.17770081478953292,0.0,0.0,0
403.590009473583,6,0,23,1,,,,1
488.92319236732726,1,4,2,1,,,,0
143.21864738658076,3,2,9,2,0.4086597974551808,4.0,1.0,1
139.23687551023986,4,2,11,3,,,,1
320.1899864616975,2,2,17,2,0.546806129514485,5.0,0.0,0
209.94381497756004,8,2,22,2,0.31738957363327247,3.0,0.0,0
242.1101297023034,4,2,19,0,,,,0
317.72389499084096,1,4,5,1,,,,1
441.4646952693534,2,3,20,2,,,,0
82.49648142753084,8,1,1,2,0.045158340355496374,1.0,0.0,0
94.18735774551126,6,2,9,2,0.07702248657366761,1.0,0.0,0
19.73920783747211,1,3,1,1,0.7887494790012712,4.0,0.0,0
172.68280532188695,8,0,8,1,0.8234763759882132,2.0,0.0,1
7.3208208421714,3,4,9,1,,,,0
125.32138963642193,8,3,1,3,,,,1
156.4589171374252,1,2,7,2,,,,1
67.5261320629045,9,2,23,1,0.896934620508916,1.0,0.0,1
178.72650602923505,3,2,16,2,0.15039827261328031,2.0,0.0,0
6.195012420294909,4,3,16,3,,,,0
7.612699856557876,1,2,3,0,0.4641107938908192,3.0,0.0,0
345.87027390762717,9,3,17,3,0.2976637947582136,2.0,0.0,0
89.31700484154894,0,2,11,1,,,,0
27.177808259485598,6,0,16,1,,,,1
147.73071765580312,9,0,8,3,,,,0
293.92958808914705,0,1,18,2,,,,1
48.62360068598067,7,2,13,1,0.5167689071440567,3.0,0.0,0
195.04392373129858,2,2,13,1,,,,0
17.842205797979457,9,3,16,3,0.6002195406777565,2.0,1.0,1
10.613019182061882,5,3,1,2,,,,0
151.5817881251042,6,2,7,3,0.383360519135037,0.0,1.0,1
155.58208853894843,9,1,4,3,0.5532374528854946,2.0,1.0,1
202.9074896409232,0,2,6,2,,,,1
258.99211258333685,5,3,21,2,,,,0
744.7114017399986,6,2,15,0,,,,1
145.25822384607125,5,3,15,3,,,,0
78.00394282119576,3,2,16,2,0.9816656499299057,1.0,0.0,1
317.13079594653726,0,4,21,1,,,,0
63.170293087227456,8,3,6,0,,,,1
115.59668625466027,3,1,19,3,0.5493452338350528,2.0,0.0,0
16.34103371673398,6,4,7,2,0.6054648602222887,3.0,1.0,1
5.1355219082948755,6,2,7,0,,,,0
657.4759846537204,1,3,22,0,0.32097573366440557,3.0,0.0,1
361.5535284230125,0,4,10,1,,,,1
238.1285465598683,7,1,14,0,,,,0
105.17192889302838,7,3,17,3,,,,0
38.06130722842175,6,4,5,2,0.83583326090984,2.0,0.0,1
34.02414831457083,7,4,21,0,0.18422913027198395,2.0,0.0,0
57.60119782531672,2,4,11,0,0.6135509103357597,1.0,0.0,0
159.35812966266292,1,0,14,3,,,,0
250.76985755535514,6,2,22,1,0.10211508894903687,1.0,0.0,0
215.8780699393597,7,3,5,1,,,,0
65.68245227779919,0,3,17,2,0.07093765180831946,1.0,0.0,0
619.6206997112613,9,3,23,3,,,,1
267.80348097504526,8,4,19,1,,,,0
161.64609638626627,3,2,8,2,0.304084828511748,0.0,1.0,1
189.206094407487,3,1,7,2,,,,0
108.80757310641027,2,3,13,1,0.2486674861728393,1.0,0.0,0
56.932258454812704,5,2,18,3,0.821291784819328,2.0,0.0,1
88.00282586462248,0,2,18,0,,,,0
283.6363695513426,5,0,7,1,0.9497597947128548,4.0,0.0,1
2.899615944160855,1,3,1,0,,,,0
24.67607844799521,8,4,3,0,0.7924119971840686,2.0,0.0,0
9.418875390504105,1,2,5,3,0.6990771832794246,1.0,1.0,1
8.316290383458485,6,2,2,3,0.26089230519753603,1.0,1.0,1
386.8406067231317,0,1,2,2,,,,0
243.24812234013766,6,0,18,3,0.7165485499146202,0.0,0.0,0
128.5569188825785,4,2,10,2,,,,1
20.59138368956265,7,2,9,1,0.688639618853709,1.0,0.0,0
135.30359315944665,3,4,11,0,,,,0
128.29006641887423,9,4,13,3,,,,0
38.038942560044994,6,1,17,1,,,,0
113.77982626046477,5,1,23,2,0.8951294814927913,1.0,0.0,1
101.66732291664138,4,1,8,3,0.38458379286021815,1.0,1.0,1
191.3444865826269,3,4,14,0,,,,0
201.62290720818243,6,4,23,1,0.6084032276220502,2.0,0.0,0
9.272464804106946,4,0,2,3,0.7529994754336213,4.0,0.0,0
93.87680093101231,4,3,22,3,,,,0
196.6249989565457,0,3,10,1,0.01979873011815725,0.0,0.0,0
139.88789052155795,1,0,9,2,,,,0
388.26989063508773,4,3,17,2,0.45055404809892685,3.0,0.0,0
214.99495281099956,2,4,3,3,0.5240899675544575,2.0,0.0,0
35.57057375346147,1,3,12,2,,,,0
14.636487251248168,3,4,5,2,0.7317196171082654,5.0,0.0,0
205.67882942177823,3,0,20,1,0.831332983608313,1.0,0.0,1
5.373814533478885,3,1,12,2,0.646260944632236,4.0,0.0,0
176.26947556145814,3,0,19,2,0.5639072208060012,3.0,0.0,0
563.4510910774304,2,3,4,1,0.37376925481270185,3.0,0.0,1
171.35648911550888,6,4,19,3,0.13787821923194754,2.0,0.0,0
98.26013844478145,8,3,13,3,0.958577681644864,4.0,0.0,1
206.16543156899638,4,3,12,1,,,,1
122.59119481021825,3,1,13,0,0.5662122444973933,0.0,0.0,0
157.76287211526403,1,3,7,1,,,,0
567.6254292465999,1,1,15,0,,,,1
97.58550547003743,4,4,12,2,0.8550110090037315,3.0,0.0,1
649.8183723013508,6,4,23,3,0.7970257433424074,1.0,0.0,1
471.51523675398386,9,1,14,0,,,,0
43.57925218809,9,0,18,0,,,,0
14.376831060631403,8,4,0,2,,,,0
21.245067096326043,6,0,21,3,,,,0
3.6779775694467407,4,4,1,2,0.5508725788472912,2.0,0.0,0
19.84100233115083,9,4,17,3,0.7184483262555225,1.0,0.0,0
229.77497451543343,9,2,18,3,,,,0
14.769925389285405,9,3,7,2,,,,0
76.8314376589737,5,3,2,0,0.4495328459853072,1.0,0.0,0
372.7052080194554,2,0,22,1,,,,1
4.709400636142302,4,3,13,3,,,,0
336.9061012371917,7,0,8,3,,,,0
66.2166933679259,0,4,7,1,,,,0
25.15002396582153,0,2,16,1,,,,1
238.6310816879827,6,2,22,2,,,,0
198.27983528664404,4,4,22,3,0.40575389717642096,0.0,0.0,0
419.88316281738935,4,1,23,2,0.03987362229791558,0.0,0.0,0
265.6587157528801,0,1,15,1,0.36432460511540166,2.0,0.0,0
325.39916119879564,8,3,9,2,0.8496270549444248,2.0,0.0,1
66.26677246134771,0,0,20,3,0.7609876565326091,2.0,1.0,1
39.06665920808939,4,2,9,0,,,,0
277.75127920108497,9,3,23,0,0.4130566232135032,2.0,0.0,0
328.8418366486839,8,4,5,3,0.19657967608174887,2.0,0.0,0
931.4009780280461,3,2,21,2,0.9542168168347068,2.0,0.0,1
106.415870830521,7,0,16,1,,,,0
93.04878239234654,5,0,15,1,0.7543547925485486,1.0,0.0,0
299.5909006687174,2,1,14,0,0.713808649676779,3.0,0.0,0
83.34673418615063,3,3,21,2,0.8736893633900835,1.0,0.0,1
534.0275848798652,1,4,13,1,,,,1
390.96783143324984,0,2,3,1,,,,0
112.07112188843193,7,0,3,3,0.9753011798999524,3.0,0.0,1
277.95694329909225,0,2,1,2,,,,1
280.9265973710034,0,4,10,2,,,,0
21.767503761343605,3,2,3,1,0.8370692425570705,2.0,0.0,1
465.6891361735264,9,3,20,2,,,,1
140.74149795135088,9,1,20,2,,,,1
350.266511504666,5,2,15,2,0.22069103283905533,3.0,0.0,0
77.14708523290166,8,1,20,3,,,,0
451.75810290918525,0,4,3,1,,,,0
98.59769081203424,6,1,0,0,0.8482291325528488,1.0,0.0,1
2.1793613230350957,9,2,23,2,,,,1
471.58145939249073,4,2,18,1,,,,0
19.145122109695052,7,0,1,0,,,,0
76.93072667700778,6,2,8,3,,,,0
599.3944766376571,3,1,22,1,0.32636128822461696,0.0,0.0,1
601.5899080207979,3,0,12,3,0.626387795812538,5.0,0.0,1
170.39945821105275,5,2,17,1,,,,0
199.84601607810492,5,2,15,3,,,,0
119.00293272457152,8,4,15,1,,,,0
69.4045557492394,4,0,9,3,,,,1
79.69726691007794,7,4,8,0,0.43178249416549597,2.0,0.0,0
223.26471598570126,4,4,10,1,0.8892014984609,3.0,1.0,1
279.16757473261544,1,4,3,0,,,,0
313.6390832442297,5,3,9,2,,,,0
311.7662063697483,8,4,2,0,,,,1
19.12738930806389,2,1,5,1,0.6842392266025806,4.0,0.0,0
136.40991931467119,0,2,2,0,0.5535916089787103,4.0,0.0,0
11.856341289747558,0,3,8,1,,,,0
159.49226313907857,2,4,2,3,0.523754344474395,1.0,0.0,0
116.51105499745671,9,2,17,2,0.6926328160990456,2.0,0.0,0
437.32373284416025,4,0,7,0,0.043937406555194514,1.0,0.0,0
86.43832389357702,2,0,21,2,,,,0
24.901195510490172,8,2,7,0,,,,0
30.861530908423873,7,1,14,1,,,,0
286.68610941581875,2,2,12,0,0.2340926361660719,0.0,0.0,0
192.581135949607,8,2,6,2,0.19131061803178817,5.0,0.0,0
21.32174244907709,5,3,18,0,0.9731313883615972,1.0,0.0,1
17.571104333721017,6,0,7,2,,,,0
241.44169433061995,3,0,9,2,0.2309589701471595,2.0,0.0,0
15.109217905159428,3,4,16,1,0.8348745062689928,4.0,1.0,1
345.03717076171625,1,2,0,3,,,,0
244.999950626001,4,2,12,3,0.4214654484493091,1.0,0.0,0
16.969750116062414,7,1,12,0,0.44359046638015176,1.0,0.0,0
17.73077355556134,6,0,23,2,0.4165345061206146,2.0,0.0,0
863.0917124116185,6,1,15,1,,,,1
93.76751651045791,5,3,8,3,,,,0
92.61105209506249,2,4,9,1,,,,1
335.11508065653544,4,1,5,1,0.1617073461353562,1.0,1.0,1
588.4329075926487,0,0,4,2,0.18106235292293926,3.0,0.0,1
853.7547879203968,6,3,1,0,0.5717191004250424,1.0,1.0,1
279.97984602326835,8,2,10,2,0.34365857966273505,2.0,0.0,0
94.40419992382513,0,3,8,3,0.4215293648470272,2.0,0.0,0
17.43879873959145,1,1,5,3,0.806546607890683,1.0,0.0,1
300.24850809092516,2,0,7,1,0.9036310603771054,3.0,0.0,1
163.4720815122986,2,1,8,2,,,,1
110.40662506099474,7,2,8,2,,,,0
473.6475350956181,6,2,7,1,0.9799712896090502,1.0,0.0,1
23.576041594376047,5,0,11,0,0.36317650081609587,1.0,0.0,0
135.70102187459085,9,4,7,1,,,,0
2.2837178865083336,9,3,2,1,0.49949670546804004,1.0,0.0,0
126.47087391658525,3,3,12,3,0.7252857696349472,3.0,0.0,0
11.590086213185154,8,2,18,2,0.08327088130807403,3.0,0.0,0
25.298199186234243,0,1,1,3,0.6342869146210478,1.0,1.0,1
25.005246401491256,1,1,16,1,,,,1
209.5136772813943,3,4,15,2,,,,0
274.11954351929455,2,1,3,1,0.6931232121767075,4.0,0.0,0
175.1107554405737,0,3,17,1,0.39990862996044063,1.0,0.0,0
654.9440418204754,4,1,13,0,,,,1
93.95931558405344,6,4,1,3,,,,0
67.29383148411175,1,3,12,3,0.6243937964398953,1.0,0.0,0
405.90050763404594,4,1,20,1,0.36099925303015457,4.0,0.0,0
50.61641354637067,5,3,19,0,0.8309030034615783,4.0,0.0,1
660.5740212503822,6,2,16,1,0.9629054230495309,2.0,1.0,1
2.4457888717938614,0,2,14,1,0.9350876800409245,3.0,0.0,1
700.5053845758963,6,2,19,1,,,,1
8.823799723700379,3,1,4,0,0.014190299994750522,2.0,0.0,0
443.54424583200176,7,4,6,2,,,,0
150.02865006987807,3,3,17,0,,,,0
991.3657215852065,5,0,23,1,0.977455268334961,1.0,0.0,1
15.332275190890988,8,2,10,2,,,,0
161.42193274666977,4,2,17,1,,,,0
